"responseId","userId","trainingId","score","responseDate"
8693,262,75,37,"2024-10-06"
8694,156,95,23,"2024-10-06"
8695,257,39,16,"2024-10-07"
8696,186,9,4,"2024-10-07"
8697,281,13,86,"2024-10-06"
8698,220,20,83,"2024-10-06"
8699,41,53,2,"2024-10-07"
8700,242,72,60,"2024-10-07"
8701,74,59,52,"2024-10-07"
8702,218,77,69,"2024-10-07"
8703,95,70,15,"2024-10-07"
8704,162,91,9,"2024-10-07"
8705,81,46,72,"2024-10-06"
8706,288,84,90,"2024-10-07"
8707,80,49,32,"2024-10-07"
8708,76,51,3,"2024-10-07"
8709,58,54,28,"2024-10-07"
8710,255,94,33,"2024-10-07"
8711,22,30,38,"2024-10-07"
8712,233,62,0,"2024-10-06"
8713,78,21,43,"2024-10-06"
8714,148,54,33,"2024-10-07"
8715,171,66,10,"2024-10-06"
8716,36,9,100,"2024-10-07"
8717,227,41,3,"2024-10-07"
8718,35,43,18,"2024-10-07"
8719,136,67,20,"2024-10-06"
8720,210,100,56,"2024-10-07"
8721,297,67,92,"2024-10-06"
8722,130,46,28,"2024-10-06"
8723,189,11,100,"2024-10-07"
8724,291,64,95,"2024-10-06"
8725,246,55,17,"2024-10-06"
8726,276,94,28,"2024-10-07"
8727,173,73,58,"2024-10-06"
8728,185,45,71,"2024-10-07"
8729,96,52,78,"2024-10-07"
8730,229,71,50,"2024-10-06"
8731,172,71,53,"2024-10-06"
8732,156,28,100,"2024-10-06"
8733,158,34,2,"2024-10-06"
8734,164,25,22,"2024-10-06"
8735,151,79,69,"2024-10-07"
8736,204,82,69,"2024-10-06"
8737,116,35,45,"2024-10-06"
8738,3,81,48,"2024-10-06"
8739,118,39,24,"2024-10-07"
8740,134,83,21,"2024-10-06"
8741,199,97,93,"2024-10-07"
8742,77,61,91,"2024-10-06"
8743,127,6,68,"2024-10-07"
8744,139,43,62,"2024-10-07"
8745,281,6,21,"2024-10-06"
8746,164,1,84,"2024-10-06"
8747,136,16,11,"2024-10-07"
8748,44,13,64,"2024-10-06"
8749,158,64,52,"2024-10-07"
8750,32,62,20,"2024-10-07"
8751,28,86,61,"2024-10-07"
8752,45,18,26,"2024-10-06"
8753,31,88,87,"2024-10-07"
8754,181,59,78,"2024-10-06"
8755,47,93,56,"2024-10-07"
8756,211,76,61,"2024-10-07"
8757,292,92,12,"2024-10-06"
8758,91,19,65,"2024-10-06"
8759,22,78,27,"2024-10-07"
8760,207,41,7,"2024-10-06"
8761,280,81,98,"2024-10-07"
8762,129,73,96,"2024-10-07"
8763,135,81,61,"2024-10-06"
8764,144,77,79,"2024-10-07"
8765,214,65,77,"2024-10-06"
8766,104,60,50,"2024-10-06"
8767,223,45,41,"2024-10-06"
8768,159,3,19,"2024-10-06"
8769,280,20,42,"2024-10-06"
8770,239,100,30,"2024-10-07"
8771,82,79,66,"2024-10-07"
8772,239,14,72,"2024-10-07"
8773,122,90,98,"2024-10-07"
8774,158,54,10,"2024-10-06"
8775,242,95,0,"2024-10-06"
8776,50,35,100,"2024-10-07"
8777,273,86,58,"2024-10-07"
8778,51,95,42,"2024-10-06"
8779,86,16,31,"2024-10-07"
8780,140,71,53,"2024-10-06"
8781,115,22,7,"2024-10-06"
8782,16,13,45,"2024-10-07"
8783,142,4,16,"2024-10-07"
8784,51,67,30,"2024-10-07"
8785,230,15,33,"2024-10-06"
8786,243,85,4,"2024-10-07"
8787,121,84,56,"2024-10-07"
8788,52,54,96,"2024-10-07"
8789,46,79,1,"2024-10-06"
8790,73,8,4,"2024-10-06"
8791,231,75,27,"2024-10-07"
8792,141,42,64,"2024-10-07"
8793,119,50,27,"2024-10-06"
8794,21,65,44,"2024-10-07"
8795,194,35,10,"2024-10-07"
8796,76,28,28,"2024-10-06"
8797,6,33,72,"2024-10-07"
8798,54,36,58,"2024-10-07"
8799,41,44,34,"2024-10-06"
8800,146,69,31,"2024-10-07"
8801,102,69,94,"2024-10-07"
8802,100,4,55,"2024-10-07"
8803,286,82,31,"2024-10-07"
8804,263,2,30,"2024-10-06"
8805,245,81,65,"2024-10-06"
8806,50,28,28,"2024-10-07"
8807,222,87,98,"2024-10-07"
8808,46,23,20,"2024-10-06"
8809,246,80,58,"2024-10-06"
8810,277,72,13,"2024-10-07"
8811,205,31,41,"2024-10-06"
8812,145,85,60,"2024-10-06"
8813,16,77,29,"2024-10-07"
8814,214,92,64,"2024-10-06"
8815,267,70,98,"2024-10-07"
8816,146,68,88,"2024-10-06"
8817,173,30,73,"2024-10-07"
8818,72,54,96,"2024-10-06"
8819,8,27,21,"2024-10-06"
8820,96,67,60,"2024-10-06"
8821,48,74,38,"2024-10-07"
8822,270,51,24,"2024-10-07"
8823,14,16,73,"2024-10-07"
8824,131,93,42,"2024-10-06"
8825,80,96,62,"2024-10-07"
8826,101,95,34,"2024-10-07"
8827,242,25,90,"2024-10-06"
8828,152,31,0,"2024-10-06"
8829,46,13,99,"2024-10-07"
8830,253,11,50,"2024-10-07"
8831,183,98,26,"2024-10-06"
8832,74,32,73,"2024-10-07"
8833,207,31,15,"2024-10-07"
8834,56,74,54,"2024-10-07"
8835,52,82,94,"2024-10-06"
8836,143,75,32,"2024-10-06"
8837,55,58,70,"2024-10-06"
8838,1,13,28,"2024-10-06"
8839,25,67,11,"2024-10-06"
8840,250,55,25,"2024-10-06"
8841,256,57,17,"2024-10-06"
8842,134,68,58,"2024-10-07"
8843,105,96,29,"2024-10-06"
8844,279,94,36,"2024-10-07"
8845,163,32,42,"2024-10-06"
8846,188,63,46,"2024-10-07"
8847,7,36,78,"2024-10-06"
8848,143,60,43,"2024-10-07"
8849,267,74,34,"2024-10-06"
8850,256,26,18,"2024-10-07"
8851,62,29,22,"2024-10-06"
8852,17,82,0,"2024-10-07"
8853,58,6,39,"2024-10-07"
8854,248,64,23,"2024-10-06"
8855,122,13,47,"2024-10-06"
8856,56,89,84,"2024-10-07"
8857,225,25,44,"2024-10-07"
8858,132,30,1,"2024-10-06"
8859,300,96,34,"2024-10-06"
8860,49,94,72,"2024-10-07"
8861,291,95,52,"2024-10-06"
8862,246,24,0,"2024-10-06"
8863,141,58,76,"2024-10-06"
8864,146,91,31,"2024-10-07"
8865,6,97,20,"2024-10-07"
8866,11,39,88,"2024-10-06"
8867,41,47,96,"2024-10-06"
8868,198,17,75,"2024-10-06"
8869,248,64,11,"2024-10-07"
8870,178,5,3,"2024-10-07"
8871,107,31,20,"2024-10-07"
8872,148,15,67,"2024-10-07"
8873,219,82,7,"2024-10-06"
8874,254,74,62,"2024-10-06"
8875,214,29,50,"2024-10-06"
8876,183,23,92,"2024-10-06"
8877,93,33,6,"2024-10-06"
8878,102,43,20,"2024-10-06"
8879,47,63,8,"2024-10-06"
8880,266,24,35,"2024-10-06"
8881,213,95,39,"2024-10-07"
8882,71,61,6,"2024-10-07"
8883,25,79,75,"2024-10-07"
8884,44,68,16,"2024-10-06"
8885,59,41,38,"2024-10-06"
8886,44,34,50,"2024-10-06"
8887,24,7,61,"2024-10-06"
8888,215,89,56,"2024-10-07"
8889,201,7,18,"2024-10-06"
8890,230,67,12,"2024-10-06"
8891,151,93,51,"2024-10-06"
8892,215,69,91,"2024-10-06"
8893,294,57,82,"2024-10-06"
8894,28,26,36,"2024-10-07"
8895,19,86,53,"2024-10-07"
8896,44,98,73,"2024-10-06"
8897,169,91,49,"2024-10-07"
8898,291,69,68,"2024-10-07"
8899,126,36,91,"2024-10-06"
8900,175,84,33,"2024-10-07"
8901,55,53,66,"2024-10-07"
8902,61,99,4,"2024-10-07"
8903,56,72,68,"2024-10-06"
8904,46,8,26,"2024-10-06"
8905,295,3,9,"2024-10-06"
8906,148,18,93,"2024-10-07"
8907,132,31,98,"2024-10-06"
8908,108,55,37,"2024-10-07"
8909,109,89,68,"2024-10-07"
8910,116,27,37,"2024-10-07"
8911,128,39,55,"2024-10-07"
8912,50,67,78,"2024-10-07"
8913,76,35,44,"2024-10-06"
8914,62,93,61,"2024-10-07"
8915,89,53,86,"2024-10-07"
8916,1,45,39,"2024-10-07"
8917,41,45,21,"2024-10-07"
8918,296,29,3,"2024-10-07"
8919,177,41,26,"2024-10-07"
8920,158,24,18,"2024-10-06"
8921,168,14,92,"2024-10-07"
8922,271,49,79,"2024-10-06"
8923,298,89,2,"2024-10-06"
8924,246,58,60,"2024-10-06"
8925,125,10,100,"2024-10-06"
8926,211,99,16,"2024-10-07"
8927,284,72,13,"2024-10-06"
8928,297,29,56,"2024-10-07"
8929,83,10,49,"2024-10-06"
8930,174,57,15,"2024-10-06"
8931,203,96,84,"2024-10-06"
8932,300,87,5,"2024-10-06"
8933,105,19,29,"2024-10-06"
8934,256,4,75,"2024-10-06"
8935,202,80,35,"2024-10-06"
8936,212,18,46,"2024-10-06"
8937,276,35,23,"2024-10-06"
8938,173,53,61,"2024-10-07"
8939,298,81,6,"2024-10-06"
8940,41,79,1,"2024-10-07"
8941,262,15,68,"2024-10-06"
8942,84,44,96,"2024-10-07"
8943,50,5,41,"2024-10-07"
8944,205,15,23,"2024-10-06"
8945,197,52,42,"2024-10-06"
8946,180,18,7,"2024-10-06"
8947,152,41,74,"2024-10-06"
8948,250,91,36,"2024-10-06"
8949,37,41,5,"2024-10-06"
8950,231,67,76,"2024-10-06"
8951,239,40,17,"2024-10-07"
8952,151,17,41,"2024-10-07"
8953,294,45,96,"2024-10-06"
8954,79,18,70,"2024-10-06"
8955,155,9,16,"2024-10-07"
8956,173,7,74,"2024-10-07"
8957,297,15,76,"2024-10-06"
8958,135,81,58,"2024-10-07"
8959,244,83,31,"2024-10-07"
8960,168,47,11,"2024-10-06"
8961,103,60,21,"2024-10-07"
8962,115,34,15,"2024-10-07"
8963,93,32,41,"2024-10-06"
8964,268,34,73,"2024-10-06"
8965,105,60,15,"2024-10-07"
8966,96,9,20,"2024-10-06"
8967,85,78,35,"2024-10-07"
8968,261,5,1,"2024-10-07"
8969,73,74,74,"2024-10-06"
8970,282,100,0,"2024-10-07"
8971,91,17,31,"2024-10-07"
8972,129,98,63,"2024-10-06"
8973,202,18,86,"2024-10-07"
8974,235,12,72,"2024-10-07"
8975,91,3,85,"2024-10-06"
8976,47,19,54,"2024-10-06"
8977,187,32,36,"2024-10-06"
8978,280,9,93,"2024-10-07"
8979,208,58,79,"2024-10-06"
8980,228,68,35,"2024-10-06"
8981,186,79,35,"2024-10-07"
8982,246,49,11,"2024-10-06"
8983,4,52,83,"2024-10-07"
8984,150,100,64,"2024-10-06"
8985,24,46,41,"2024-10-07"
8986,79,87,18,"2024-10-07"
8987,246,95,61,"2024-10-07"
8988,128,18,24,"2024-10-07"
8989,84,60,38,"2024-10-06"
8990,234,85,8,"2024-10-06"
8991,117,85,92,"2024-10-06"
8992,95,17,76,"2024-10-06"
8993,29,96,81,"2024-10-06"
8994,165,62,27,"2024-10-06"
8995,294,26,79,"2024-10-07"
8996,233,90,14,"2024-10-07"
8997,109,70,75,"2024-10-07"
8998,107,5,3,"2024-10-07"
8999,165,7,53,"2024-10-06"
9000,64,31,31,"2024-10-07"
9001,135,43,92,"2024-10-07"
9002,129,33,67,"2024-10-06"
9003,282,39,94,"2024-10-07"
9004,105,72,6,"2024-10-07"
9005,263,38,37,"2024-10-06"
9006,11,84,20,"2024-10-07"
9007,101,35,59,"2024-10-06"
9008,65,67,65,"2024-10-06"
9009,178,81,73,"2024-10-06"
9010,4,80,46,"2024-10-07"
9011,19,64,75,"2024-10-06"
9012,48,15,0,"2024-10-06"
9013,264,72,78,"2024-10-07"
9014,202,11,69,"2024-10-06"
9015,23,25,53,"2024-10-06"
9016,133,9,67,"2024-10-06"
9017,196,17,58,"2024-10-06"
9018,94,28,15,"2024-10-07"
9019,13,90,93,"2024-10-07"
9020,243,20,15,"2024-10-06"
9021,158,50,1,"2024-10-07"
9022,268,16,53,"2024-10-07"
9023,99,7,98,"2024-10-06"
9024,211,32,90,"2024-10-06"
9025,195,24,86,"2024-10-07"
9026,298,36,29,"2024-10-06"
9027,63,88,38,"2024-10-06"
9028,219,38,43,"2024-10-07"
9029,150,97,10,"2024-10-06"
9030,244,95,30,"2024-10-07"
9031,169,51,31,"2024-10-06"
9032,96,14,53,"2024-10-06"
9033,247,27,51,"2024-10-07"
9034,34,44,33,"2024-10-06"
9035,289,64,2,"2024-10-07"
9036,31,88,55,"2024-10-07"
9037,170,85,89,"2024-10-06"
9038,143,63,44,"2024-10-06"
9039,201,66,17,"2024-10-07"
9040,82,63,37,"2024-10-07"
9041,257,92,87,"2024-10-06"
9042,229,65,24,"2024-10-06"
9043,187,21,41,"2024-10-07"
9044,64,88,77,"2024-10-06"
9045,133,72,24,"2024-10-06"
9046,168,75,87,"2024-10-07"
9047,279,56,31,"2024-10-06"
9048,251,10,33,"2024-10-07"
9049,93,87,22,"2024-10-06"
9050,169,83,82,"2024-10-07"
9051,299,60,7,"2024-10-07"
9052,278,38,82,"2024-10-06"
9053,162,91,53,"2024-10-06"
9054,59,20,45,"2024-10-07"
9055,111,93,38,"2024-10-06"
9056,137,57,89,"2024-10-06"
9057,115,52,76,"2024-10-07"
9058,267,3,83,"2024-10-06"
9059,53,28,40,"2024-10-06"
9060,99,76,32,"2024-10-07"
9061,30,42,4,"2024-10-07"
9062,179,49,8,"2024-10-07"
9063,230,69,29,"2024-10-06"
9064,71,87,77,"2024-10-06"
9065,31,79,81,"2024-10-07"
9066,265,38,36,"2024-10-06"
9067,248,67,13,"2024-10-07"
9068,296,30,31,"2024-10-07"
9069,291,63,61,"2024-10-06"
9070,300,72,43,"2024-10-06"
9071,197,75,54,"2024-10-07"
9072,208,75,42,"2024-10-06"
9073,147,85,13,"2024-10-07"
9074,25,72,29,"2024-10-07"
9075,162,50,49,"2024-10-07"
9076,120,51,72,"2024-10-07"
9077,218,36,68,"2024-10-06"
9078,220,56,19,"2024-10-07"
9079,298,56,62,"2024-10-06"
9080,284,76,88,"2024-10-06"
9081,11,22,63,"2024-10-06"
9082,119,34,10,"2024-10-06"
9083,123,71,41,"2024-10-06"
9084,295,2,96,"2024-10-07"
9085,15,53,71,"2024-10-06"
9086,242,63,26,"2024-10-07"
9087,61,46,11,"2024-10-07"
9088,270,19,6,"2024-10-06"
9089,162,26,18,"2024-10-06"
9090,218,34,56,"2024-10-06"
9091,265,52,86,"2024-10-06"
9092,214,15,9,"2024-10-06"
9093,110,41,72,"2024-10-07"
9094,103,72,92,"2024-10-06"
9095,216,71,99,"2024-10-06"
9096,230,95,100,"2024-10-06"
9097,265,95,96,"2024-10-06"
9098,162,56,82,"2024-10-07"
9099,248,36,7,"2024-10-06"
9100,141,38,2,"2024-10-06"
9101,169,31,21,"2024-10-06"
9102,234,80,54,"2024-10-07"
9103,110,43,81,"2024-10-06"
9104,219,70,66,"2024-10-07"
9105,273,78,63,"2024-10-07"
9106,206,61,6,"2024-10-06"
9107,202,45,99,"2024-10-07"
9108,234,21,12,"2024-10-06"
9109,214,71,41,"2024-10-06"
9110,210,23,13,"2024-10-06"
9111,39,79,77,"2024-10-06"
9112,89,6,80,"2024-10-06"
9113,242,100,89,"2024-10-07"
9114,300,60,36,"2024-10-06"
9115,283,95,46,"2024-10-06"
9116,286,44,37,"2024-10-06"
9117,146,38,52,"2024-10-06"
9118,265,78,67,"2024-10-06"
9119,173,75,54,"2024-10-07"
9120,220,78,9,"2024-10-06"
9121,235,36,0,"2024-10-06"
9122,126,7,93,"2024-10-07"
9123,257,98,55,"2024-10-06"
9124,215,88,63,"2024-10-07"
9125,271,97,19,"2024-10-07"
9126,19,79,15,"2024-10-07"
9127,116,55,45,"2024-10-07"
9128,251,6,33,"2024-10-07"
9129,178,2,21,"2024-10-06"
9130,245,11,17,"2024-10-07"
9131,52,94,41,"2024-10-07"
9132,177,7,17,"2024-10-06"
9133,222,44,38,"2024-10-06"
9134,173,46,68,"2024-10-06"
9135,259,59,12,"2024-10-07"
9136,16,22,98,"2024-10-06"
9137,82,12,48,"2024-10-06"
9138,247,15,67,"2024-10-06"
9139,218,3,64,"2024-10-06"
9140,257,75,36,"2024-10-07"
9141,107,48,66,"2024-10-06"
9142,127,97,61,"2024-10-06"
9143,264,93,66,"2024-10-06"
9144,145,2,11,"2024-10-07"
9145,63,70,57,"2024-10-06"
9146,202,14,94,"2024-10-07"
9147,40,32,78,"2024-10-07"
9148,221,5,100,"2024-10-07"
9149,55,96,99,"2024-10-07"
9150,267,41,34,"2024-10-07"
9151,295,86,15,"2024-10-06"
9152,161,33,14,"2024-10-07"
9153,148,55,27,"2024-10-06"
9154,287,49,88,"2024-10-07"
9155,282,5,96,"2024-10-06"
9156,277,22,22,"2024-10-06"
9157,248,31,85,"2024-10-06"
9158,205,3,97,"2024-10-06"
9159,112,88,25,"2024-10-07"
9160,222,36,96,"2024-10-06"
9161,195,87,42,"2024-10-07"
9162,68,57,3,"2024-10-07"
9163,231,91,72,"2024-10-07"
9164,117,26,31,"2024-10-06"
9165,289,45,72,"2024-10-07"
9166,157,98,98,"2024-10-07"
9167,222,88,83,"2024-10-06"
9168,183,94,37,"2024-10-07"
9169,239,3,27,"2024-10-06"
9170,18,32,33,"2024-10-06"
9171,28,26,13,"2024-10-07"
9172,203,46,64,"2024-10-07"
9173,137,72,29,"2024-10-07"
9174,41,40,54,"2024-10-06"
9175,200,80,44,"2024-10-07"
9176,162,31,57,"2024-10-07"
9177,170,75,81,"2024-10-06"
9178,215,8,72,"2024-10-07"
9179,264,6,38,"2024-10-06"
9180,87,27,39,"2024-10-07"
9181,170,67,8,"2024-10-07"
9182,91,57,83,"2024-10-07"
9183,248,88,83,"2024-10-06"
9184,82,55,23,"2024-10-07"
9185,211,85,12,"2024-10-06"
9186,139,18,15,"2024-10-06"
9187,144,44,34,"2024-10-06"
9188,278,8,63,"2024-10-06"
9189,39,94,73,"2024-10-06"
9190,75,81,36,"2024-10-07"
9191,13,8,37,"2024-10-06"
9192,27,97,83,"2024-10-06"
9193,91,10,39,"2024-10-07"
9194,168,44,62,"2024-10-06"
9195,259,21,51,"2024-10-06"
9196,159,45,68,"2024-10-07"
9197,203,6,22,"2024-10-06"
9198,251,71,77,"2024-10-07"
9199,267,69,2,"2024-10-07"
9200,169,6,42,"2024-10-07"
9201,193,81,73,"2024-10-06"
9202,2,72,11,"2024-10-06"
9203,256,28,74,"2024-10-07"
9204,200,47,53,"2024-10-07"
9205,36,44,96,"2024-10-06"
9206,142,56,36,"2024-10-06"
9207,220,23,3,"2024-10-06"
9208,152,16,14,"2024-10-07"
9209,236,61,3,"2024-10-06"
9210,237,93,81,"2024-10-06"
9211,8,25,86,"2024-10-07"
9212,222,71,2,"2024-10-06"
9213,214,44,42,"2024-10-07"
9214,118,36,85,"2024-10-07"
9215,240,67,5,"2024-10-06"
9216,214,74,32,"2024-10-07"
9217,236,35,7,"2024-10-07"
9218,276,91,56,"2024-10-07"
9219,188,75,33,"2024-10-07"
9220,116,11,51,"2024-10-07"
9221,267,78,97,"2024-10-07"
9222,54,36,2,"2024-10-07"
9223,142,97,26,"2024-10-06"
9224,170,7,69,"2024-10-06"
9225,70,93,37,"2024-10-06"
9226,44,5,13,"2024-10-06"
9227,187,16,72,"2024-10-07"
9228,148,20,24,"2024-10-07"
9229,214,1,46,"2024-10-07"
9230,227,36,13,"2024-10-07"
9231,293,24,7,"2024-10-07"
9232,214,71,81,"2024-10-06"
9233,103,30,82,"2024-10-07"
9234,213,32,2,"2024-10-06"
9235,177,91,39,"2024-10-07"
9236,265,92,88,"2024-10-07"
9237,119,59,45,"2024-10-06"
9238,148,53,56,"2024-10-07"
9239,46,70,100,"2024-10-06"
9240,37,31,18,"2024-10-07"
9241,116,63,29,"2024-10-06"
9242,266,29,31,"2024-10-07"
9243,142,2,29,"2024-10-06"
9244,133,68,69,"2024-10-06"
9245,247,87,54,"2024-10-06"
9246,23,61,45,"2024-10-06"
9247,193,69,31,"2024-10-07"
9248,149,70,27,"2024-10-07"
9249,16,29,7,"2024-10-07"
9250,75,55,53,"2024-10-06"
9251,147,27,45,"2024-10-07"
9252,38,89,74,"2024-10-07"
9253,24,95,66,"2024-10-06"
9254,231,14,87,"2024-10-07"
9255,193,55,32,"2024-10-07"
9256,119,92,56,"2024-10-07"
9257,220,26,41,"2024-10-07"
9258,275,79,14,"2024-10-07"
9259,120,19,71,"2024-10-07"
9260,189,9,27,"2024-10-07"
9261,16,54,42,"2024-10-06"
9262,128,52,62,"2024-10-06"
9263,223,31,0,"2024-10-06"
9264,87,69,70,"2024-10-07"
9265,40,66,18,"2024-10-06"
9266,129,100,46,"2024-10-06"
9267,180,5,74,"2024-10-06"
9268,241,73,28,"2024-10-06"
9269,5,100,57,"2024-10-06"
9270,138,58,76,"2024-10-07"
9271,286,31,27,"2024-10-07"
9272,190,18,7,"2024-10-07"
9273,209,65,55,"2024-10-06"
9274,160,78,82,"2024-10-07"
9275,81,55,70,"2024-10-07"
9276,57,75,24,"2024-10-06"
9277,81,39,17,"2024-10-06"
9278,170,96,55,"2024-10-07"
9279,224,92,17,"2024-10-07"
9280,166,54,36,"2024-10-06"
9281,288,54,21,"2024-10-07"
9282,204,70,73,"2024-10-07"
9283,86,24,54,"2024-10-06"
9284,285,84,47,"2024-10-07"
9285,30,93,47,"2024-10-07"
9286,98,53,3,"2024-10-07"
9287,135,67,26,"2024-10-07"
9288,221,97,46,"2024-10-07"
9289,259,46,74,"2024-10-07"
9290,91,58,55,"2024-10-07"
9291,73,97,20,"2024-10-07"
9292,79,56,66,"2024-10-06"
9293,161,31,38,"2024-10-06"
9294,162,15,39,"2024-10-07"
9295,95,65,90,"2024-10-06"
9296,142,8,40,"2024-10-07"
9297,225,80,19,"2024-10-07"
9298,35,41,93,"2024-10-07"
9299,4,71,2,"2024-10-07"
9300,231,32,70,"2024-10-07"
9301,94,2,94,"2024-10-07"
9302,239,3,75,"2024-10-07"
9303,132,53,77,"2024-10-07"
9304,268,83,6,"2024-10-06"
9305,9,23,89,"2024-10-06"
9306,213,64,20,"2024-10-06"
9307,41,95,1,"2024-10-07"
9308,172,29,32,"2024-10-07"
9309,22,88,25,"2024-10-07"
9310,260,11,26,"2024-10-06"
9311,136,14,79,"2024-10-06"
9312,168,92,52,"2024-10-07"
9313,83,17,96,"2024-10-07"
9314,136,86,98,"2024-10-07"
9315,254,64,54,"2024-10-07"
9316,177,2,44,"2024-10-07"
9317,70,80,80,"2024-10-07"
9318,117,32,82,"2024-10-06"
9319,12,19,28,"2024-10-07"
9320,1,67,83,"2024-10-07"
9321,85,82,40,"2024-10-06"
9322,205,64,55,"2024-10-06"
9323,116,42,90,"2024-10-07"
9324,117,59,82,"2024-10-06"
9325,29,7,100,"2024-10-07"
9326,117,9,43,"2024-10-07"
9327,279,44,75,"2024-10-06"
9328,253,75,83,"2024-10-07"
9329,20,66,61,"2024-10-06"
9330,13,94,37,"2024-10-06"
9331,279,39,0,"2024-10-07"
9332,229,73,57,"2024-10-06"
9333,268,63,56,"2024-10-06"
9334,174,11,74,"2024-10-06"
9335,70,89,58,"2024-10-06"
9336,59,19,16,"2024-10-07"
9337,37,61,93,"2024-10-06"
9338,84,2,80,"2024-10-07"
9339,152,47,8,"2024-10-06"
9340,78,76,40,"2024-10-07"
9341,222,86,97,"2024-10-07"
9342,275,86,13,"2024-10-06"
9343,42,83,6,"2024-10-07"
9344,187,52,67,"2024-10-07"
9345,70,12,78,"2024-10-06"
9346,136,45,17,"2024-10-07"
9347,98,100,66,"2024-10-07"
9348,283,66,20,"2024-10-06"
9349,217,40,59,"2024-10-06"
9350,148,1,8,"2024-10-06"
9351,270,35,95,"2024-10-06"
9352,222,22,82,"2024-10-06"
9353,12,32,38,"2024-10-06"
9354,94,57,36,"2024-10-06"
9355,115,91,47,"2024-10-06"
9356,107,97,87,"2024-10-06"
9357,161,44,73,"2024-10-07"
9358,196,64,17,"2024-10-06"
9359,217,99,100,"2024-10-06"
9360,15,2,94,"2024-10-06"
9361,52,99,79,"2024-10-06"
9362,237,87,2,"2024-10-07"
9363,280,94,46,"2024-10-06"
9364,216,18,33,"2024-10-06"
9365,259,83,26,"2024-10-06"
9366,28,46,22,"2024-10-07"
9367,264,7,42,"2024-10-07"
9368,162,96,54,"2024-10-06"
9369,203,68,77,"2024-10-06"
9370,72,14,15,"2024-10-07"
9371,107,84,17,"2024-10-07"
9372,211,37,3,"2024-10-06"
9373,161,86,34,"2024-10-07"
9374,60,94,5,"2024-10-06"
9375,93,4,39,"2024-10-07"
9376,150,33,98,"2024-10-07"
9377,129,43,12,"2024-10-07"
9378,263,53,79,"2024-10-06"
9379,291,41,76,"2024-10-07"
9380,189,77,31,"2024-10-06"
9381,14,44,0,"2024-10-07"
9382,136,26,92,"2024-10-07"
9383,96,14,27,"2024-10-06"
9384,19,20,11,"2024-10-06"
9385,61,66,6,"2024-10-07"
9386,242,46,88,"2024-10-06"
9387,190,33,76,"2024-10-06"
9388,241,45,3,"2024-10-07"
9389,113,8,25,"2024-10-07"
9390,165,81,51,"2024-10-07"
9391,222,43,93,"2024-10-07"
9392,56,72,34,"2024-10-07"
9393,293,23,63,"2024-10-06"
9394,83,94,75,"2024-10-06"
9395,155,42,42,"2024-10-06"
9396,13,29,83,"2024-10-06"
9397,72,17,9,"2024-10-07"
9398,51,26,14,"2024-10-07"
9399,35,67,81,"2024-10-06"
9400,270,99,54,"2024-10-07"
9401,224,34,18,"2024-10-07"
9402,95,5,0,"2024-10-06"
9403,289,56,79,"2024-10-06"
9404,235,47,13,"2024-10-07"
9405,127,15,36,"2024-10-07"
9406,103,38,77,"2024-10-07"
9407,40,30,0,"2024-10-07"
9408,137,73,32,"2024-10-06"
9409,120,29,72,"2024-10-07"
9410,135,98,19,"2024-10-07"
9411,45,9,100,"2024-10-07"
9412,239,76,25,"2024-10-06"
9413,116,44,20,"2024-10-06"
9414,156,20,83,"2024-10-07"
9415,1,35,75,"2024-10-07"
9416,103,31,83,"2024-10-06"
9417,116,63,72,"2024-10-07"
9418,207,90,24,"2024-10-06"
9419,109,34,12,"2024-10-06"
9420,137,77,50,"2024-10-06"
9421,122,6,12,"2024-10-07"
9422,112,90,6,"2024-10-07"
9423,286,76,43,"2024-10-07"
9424,187,90,2,"2024-10-07"
9425,76,34,12,"2024-10-07"
9426,165,74,84,"2024-10-07"
9427,5,28,15,"2024-10-07"
9428,172,86,47,"2024-10-07"
9429,59,94,25,"2024-10-07"
9430,172,86,81,"2024-10-06"
9431,153,25,26,"2024-10-06"
9432,69,88,98,"2024-10-06"
9433,64,4,69,"2024-10-07"
9434,137,26,96,"2024-10-07"
9435,290,81,22,"2024-10-06"
9436,17,29,45,"2024-10-06"
9437,44,55,82,"2024-10-07"
9438,299,47,77,"2024-10-07"
9439,79,22,43,"2024-10-06"
9440,247,60,35,"2024-10-07"
9441,108,45,20,"2024-10-06"
9442,9,49,62,"2024-10-07"
9443,158,29,84,"2024-10-07"
9444,133,3,62,"2024-10-07"
9445,239,10,51,"2024-10-07"
9446,244,19,69,"2024-10-07"
9447,79,53,54,"2024-10-06"
9448,17,90,19,"2024-10-06"
9449,57,44,1,"2024-10-06"
9450,147,38,16,"2024-10-06"
9451,168,12,84,"2024-10-07"
9452,24,95,72,"2024-10-07"
9453,290,82,98,"2024-10-07"
9454,74,93,70,"2024-10-07"
9455,142,50,50,"2024-10-07"
9456,156,61,3,"2024-10-06"
9457,222,2,96,"2024-10-06"
9458,144,83,33,"2024-10-07"
9459,271,63,95,"2024-10-07"
9460,110,45,87,"2024-10-07"
9461,64,89,76,"2024-10-07"
9462,137,52,73,"2024-10-07"
9463,255,88,2,"2024-10-06"
9464,115,43,52,"2024-10-07"
9465,70,94,95,"2024-10-07"
9466,193,4,8,"2024-10-07"
9467,162,44,83,"2024-10-07"
9468,241,80,22,"2024-10-06"
